label,duration_sec
bonafide,8.898375
bonafide,5.428625
bonafide,3.2596875
bonafide,4.4678125
bonafide,6.4981875
bonafide,7.81025
bonafide,6.08725
bonafide,6.3198125
bonafide,3.6355
bonafide,4.2635625
bonafide,4.5098125
bonafide,6.874
bonafide,3.9816875
bonafide,4.042625
bonafide,4.8105
bonafide,3.5666875
bonafide,12.3905625
bonafide,3.664
bonafide,3.5093125
bonafide,9.0818125
bonafide,4.3325
bonafide,16.247125
bonafide,9.76525
bonafide,3.531625
bonafide,8.6168125
bonafide,3.6256875
bonafide,8.364375
bonafide,3.522625
bonafide,5.42925
bonafide,7.230875
bonafide,4.9746875
bonafide,6.3753125
bonafide,7.843375
bonafide,4.7076875
bonafide,6.1395
bonafide,3.485375
bonafide,2.4045625
bonafide,5.08825
bonafide,3.4185625
bonafide,3.08875
bonafide,2.8381875
bonafide,3.4965
bonafide,4.4741875
bonafide,16.94625
bonafide,4.9180625
bonafide,6.245375
bonafide,5.8275
bonafide,5.46125
bonafide,2.512625
bonafide,5.739
bonafide,7.97975
bonafide,4.936375
bonafide,3.702875
bonafide,10.28075
bonafide,3.3600625
bonafide,4.112875
bonafide,3.7775625
bonafide,6.03275
bonafide,8.9373125
bonafide,5.0734375
bonafide,4.2065
bonafide,5.9265
bonafide,6.1226875
bonafide,10.724125
bonafide,4.39225
bonafide,4.504125
bonafide,2.27
bonafide,4.2946875
bonafide,13.1640625
bonafide,9.80275
bonafide,5.284
bonafide,8.371875
bonafide,9.0390625
bonafide,6.3145
bonafide,8.4421875
bonafide,6.6470625
bonafide,3.174625
bonafide,3.9734375
bonafide,6.0405
bonafide,4.5773125
bonafide,4.486875
bonafide,7.421875
bonafide,4.32825
bonafide,5.78675
bonafide,5.7848125
bonafide,4.7143125
bonafide,5.4920625
bonafide,6.57
bonafide,5.6365
bonafide,7.484
bonafide,2.2188125
bonafide,2.3625
bonafide,7.193125
bonafide,3.4875625
bonafide,8.1075
bonafide,5.473875
bonafide,4.1319375
bonafide,3.3664375
bonafide,3.093625
bonafide,3.326125
bonafide,6.07875
bonafide,6.970125
bonafide,5.2353125
bonafide,3.6615625
bonafide,2.12975
bonafide,5.9464375
bonafide,3.13
bonafide,5.8678125
bonafide,4.275875
bonafide,9.96575
bonafide,4.0971875
bonafide,2.41725
bonafide,4.066625
bonafide,4.658375
bonafide,4.1076875
bonafide,9.38
bonafide,3.6824375
bonafide,3.510625
bonafide,4.2654375
bonafide,3.261125
bonafide,5.6985625
bonafide,2.6491875
bonafide,6.48525
bonafide,4.327875
bonafide,5.4891875
bonafide,4.206375
bonafide,1.999625
bonafide,4.681875
bonafide,5.759375
bonafide,3.8036875
bonafide,5.2615625
bonafide,4.56825
bonafide,5.39175
bonafide,5.9369375
bonafide,4.257375
bonafide,3.3211875
bonafide,4.944875
bonafide,2.00025
bonafide,7.7969375
bonafide,6.99475
bonafide,2.2674375
bonafide,4.1186875
bonafide,2.438125
bonafide,6.3640625
bonafide,14.152125
bonafide,2.2190625
bonafide,3.02375
bonafide,6.399375
bonafide,2.8940625
bonafide,4.5320625
bonafide,3.9229375
bonafide,3.823625
bonafide,2.677625
bonafide,4.1991875
bonafide,2.639125
bonafide,7.0800625
bonafide,9.0318125
bonafide,3.3373125
bonafide,5.4938125
bonafide,5.161625
bonafide,2.511875
bonafide,4.417
bonafide,4.6753125
bonafide,4.7719375
bonafide,4.9814375
bonafide,5.079625
bonafide,2.5358125
bonafide,5.4289375
bonafide,4.7246875
bonafide,7.5665
bonafide,16.7281875
bonafide,4.5671875
bonafide,3.9738125
bonafide,2.6433125
bonafide,4.5353125
bonafide,6.10075
bonafide,2.6640625
bonafide,5.626875
bonafide,10.7
bonafide,4.9915
bonafide,3.3246875
bonafide,6.5495625
bonafide,4.69675
bonafide,3.84775
bonafide,9.200625
bonafide,5.6256875
bonafide,7.84075
bonafide,7.8393125
bonafide,3.9090625
bonafide,3.908875
bonafide,8.3598125
bonafide,6.9064375
bonafide,6.02925
bonafide,11.5918125
bonafide,2.595875
bonafide,6.1141875
bonafide,2.819125
bonafide,4.2325625
bonafide,7.974375
bonafide,5.0728125
bonafide,4.83225
bonafide,15.28375
bonafide,8.957875
bonafide,3.2293125
bonafide,5.995875
bonafide,5.2804375
bonafide,3.5780625
bonafide,10.8353125
bonafide,7.1910625
bonafide,8.7546875
bonafide,5.6669375
bonafide,4.7670625
bonafide,3.75175
bonafide,10.4765625
bonafide,3.461
bonafide,2.81325
bonafide,10.4306875
bonafide,11.0985625
bonafide,4.60525
bonafide,3.5675
bonafide,2.5995
bonafide,3.7811875
bonafide,8.236
bonafide,3.8485
bonafide,5.0973125
bonafide,2.5256875
bonafide,5.507875
bonafide,6.7569375
bonafide,4.4786875
bonafide,8.5610625
bonafide,4.316625
bonafide,4.13125
bonafide,4.264375
bonafide,3.6384375
bonafide,3.19375
bonafide,5.5353125
bonafide,7.15725
bonafide,4.783125
bonafide,3.6169375
bonafide,3.3664375
bonafide,5.143125
bonafide,5.460125
bonafide,7.7289375
bonafide,5.4435625
bonafide,5.1870625
bonafide,7.1180625
bonafide,13.6045625
bonafide,5.3195
bonafide,3.237625
bonafide,2.83025
bonafide,3.15625
bonafide,5.3245625
bonafide,2.7803125
bonafide,7.0965
bonafide,3.270375
bonafide,6.099875
bonafide,4.4403125
bonafide,4.3309375
bonafide,2.7078125
bonafide,7.617125
bonafide,4.3474375
bonafide,4.679375
bonafide,3.7895
bonafide,6.228125
bonafide,3.548875
bonafide,3.6823125
bonafide,5.0755
bonafide,4.295875
bonafide,3.147375
bonafide,6.4148125
bonafide,6.739
bonafide,4.4243125
bonafide,8.1655
bonafide,6.2448125
bonafide,4.54
bonafide,9.965
bonafide,4.1390625
bonafide,2.94675
bonafide,2.8481875
bonafide,4.8369375
bonafide,4.8749375
bonafide,2.828125
bonafide,8.4463125
bonafide,4.622
bonafide,3.111125
bonafide,4.5680625
bonafide,3.9149375
bonafide,7.9866875
bonafide,4.378625
bonafide,7.758
bonafide,3.83075
bonafide,2.958625
bonafide,3.8720625
bonafide,5.6045625
bonafide,5.7973125
bonafide,4.2594375
bonafide,2.8306875
bonafide,3.6701875
bonafide,3.118125
bonafide,7.4516875
bonafide,8.5405
bonafide,5.2195
bonafide,3.6085625
bonafide,5.408875
bonafide,7.3520625
bonafide,4.0315
bonafide,4.531375
bonafide,9.368875
bonafide,2.759875
bonafide,5.6196875
bonafide,3.5758125
bonafide,3.6513125
bonafide,11.14125
bonafide,4.297875
bonafide,5.1873125
bonafide,2.7076875
bonafide,5.5670625
bonafide,6.084125
bonafide,3.8925625
bonafide,4.1799375
bonafide,4.612
bonafide,7.30775
bonafide,3.745125
bonafide,6.0254375
bonafide,7.6294375
bonafide,4.3879375
bonafide,2.99025
bonafide,4.6195
bonafide,1.97475
bonafide,3.329875
bonafide,2.9124375
bonafide,8.6901875
bonafide,6.0809375
bonafide,3.8094375
bonafide,5.6259375
bonafide,4.613125
bonafide,4.2545625
bonafide,3.404875
bonafide,5.838625
bonafide,6.179
bonafide,11.0651875
bonafide,9.3961875
bonafide,2.071625
bonafide,5.4403125
bonafide,3.6719375
bonafide,4.9363125
bonafide,7.2356875
bonafide,5.979625
bonafide,7.6933125
bonafide,5.39825
bonafide,2.954375
bonafide,5.22625
bonafide,3.5130625
bonafide,5.2560625
bonafide,3.418875
bonafide,4.88575
bonafide,7.698375
bonafide,4.2389375
bonafide,4.3790625
bonafide,4.2140625
bonafide,5.490375
bonafide,5.84825
bonafide,4.6723125
bonafide,8.7205
bonafide,3.5431875
bonafide,10.049875
bonafide,6.4771875
bonafide,4.669125
bonafide,6.119875
bonafide,4.277875
bonafide,4.3688125
bonafide,3.954875
bonafide,5.378
bonafide,3.5855
bonafide,3.7620625
bonafide,7.251875
bonafide,4.5618125
bonafide,2.913
bonafide,3.35175
bonafide,4.43475
bonafide,3.4323125
bonafide,3.920125
bonafide,8.9575625
bonafide,8.1825625
bonafide,5.392125
bonafide,3.5753125
bonafide,3.6424375
bonafide,7.7759375
bonafide,5.462125
bonafide,2.1715
bonafide,9.4273125
bonafide,11.6974375
bonafide,5.1645
bonafide,5.8490625
bonafide,3.03825
bonafide,2.5230625
bonafide,3.15125
bonafide,2.631
bonafide,5.2575625
bonafide,6.085625
bonafide,3.06925
bonafide,4.768375
bonafide,2.800875
bonafide,4.4971875
bonafide,7.8030625
bonafide,7.4475
bonafide,3.6219375
bonafide,5.0336875
bonafide,3.6215
bonafide,3.1240625
bonafide,3.5101875
bonafide,4.8841875
bonafide,4.7741875
bonafide,3.765625
bonafide,6.7474375
bonafide,5.3163125
bonafide,6.16675
bonafide,2.5456875
bonafide,10.018625
bonafide,6.6400625
bonafide,5.1205625
bonafide,4.5880625
bonafide,4.22
bonafide,3.0763125
bonafide,3.6769375
bonafide,4.5436875
bonafide,3.433875
bonafide,4.025875
bonafide,6.8235625
bonafide,3.961625
bonafide,3.845125
bonafide,6.1438125
bonafide,3.3638125
bonafide,2.05275
bonafide,8.3358125
bonafide,8.629375
bonafide,5.6869375
bonafide,9.975375
bonafide,3.52925
bonafide,5.131
bonafide,9.1104375
bonafide,8.6078125
bonafide,8.9400625
bonafide,7.153
bonafide,6.35225
bonafide,4.742125
bonafide,3.263875
bonafide,7.423125
bonafide,8.423625
bonafide,7.09775
bonafide,4.6620625
bonafide,6.7430625
bonafide,3.8285625
bonafide,3.093375
bonafide,6.644125
bonafide,2.791875
bonafide,7.5326875
bonafide,3.4213125
bonafide,4.296
bonafide,3.034625
bonafide,4.2470625
bonafide,10.685625
bonafide,6.866875
bonafide,8.5488125
bonafide,5.8571875
bonafide,6.9488125
bonafide,4.98575
bonafide,2.590875
bonafide,7.446875
bonafide,4.976
bonafide,6.8429375
bonafide,6.714375
bonafide,3.996625
bonafide,4.25825
bonafide,5.9558125
bonafide,5.462375
bonafide,3.4675
bonafide,2.7929375
bonafide,6.325625
bonafide,9.9534375
bonafide,9.716
bonafide,3.256625
bonafide,2.9353125
bonafide,6.6435
bonafide,4.9490625
bonafide,4.6065
bonafide,5.4349375
bonafide,4.3325625
bonafide,4.9650625
bonafide,9.2383125
bonafide,7.5328125
bonafide,7.49775
bonafide,3.053625
bonafide,3.0871875
bonafide,3.271125
bonafide,3.8406875
bonafide,5.2278125
bonafide,4.288375
bonafide,3.703
bonafide,5.2276875
bonafide,2.9655625
bonafide,4.316125
bonafide,8.1844375
bonafide,3.2653125
bonafide,8.7049375
bonafide,4.798875
bonafide,3.164375
bonafide,7.5665625
bonafide,4.1018125
bonafide,5.4219375
bonafide,3.346875
bonafide,3.0278125
bonafide,5.507
bonafide,10.29175
bonafide,5.76125
bonafide,4.937
bonafide,4.3878125
bonafide,4.159875
bonafide,2.9794375
bonafide,4.8175625
bonafide,4.9739375
bonafide,6.3384375
bonafide,4.2423125
bonafide,3.812875
bonafide,3.252125
bonafide,3.6843125
bonafide,7.039625
bonafide,8.00725
bonafide,2.7326875
bonafide,5.4403125
bonafide,4.033625
bonafide,3.3285625
bonafide,5.922875
bonafide,8.8095625
bonafide,5.334
bonafide,12.60325
bonafide,6.3209375
bonafide,4.944875
bonafide,5.31575
bonafide,6.4376875
bonafide,4.5258125
bonafide,2.9755
bonafide,5.5288125
bonafide,4.0014375
bonafide,5.987375
bonafide,4.9076875
bonafide,7.4091875
bonafide,3.0739375
bonafide,7.931
bonafide,7.7118125
bonafide,4.2165
bonafide,4.4669375
bonafide,3.6673125
bonafide,8.389
bonafide,2.4058125
bonafide,4.671
bonafide,8.35375
bonafide,2.17125
bonafide,2.942125
bonafide,5.3075625
bonafide,5.5515625
bonafide,4.5590625
bonafide,3.564
bonafide,6.96125
bonafide,3.0441875
bonafide,3.0348125
bonafide,6.5686875
bonafide,7.137625
bonafide,4.7973125
bonafide,5.6345625
bonafide,6.9580625
bonafide,9.0516875
bonafide,3.4726875
bonafide,3.555375
bonafide,3.801875
bonafide,4.228
bonafide,2.632625
bonafide,6.3869375
bonafide,9.634125
bonafide,9.330125
bonafide,4.8103125
bonafide,6.302125
bonafide,3.259625
bonafide,6.7215
bonafide,4.3605
bonafide,4.9845
bonafide,5.3226875
bonafide,4.1359375
bonafide,4.6024375
bonafide,3.5053125
bonafide,6.0396875
bonafide,7.105875
bonafide,5.653375
bonafide,9.488
bonafide,7.5565625
bonafide,4.558375
bonafide,2.59
bonafide,4.413125
bonafide,6.0508125
bonafide,3.2793125
bonafide,3.5026875
bonafide,4.949
bonafide,4.6401875
bonafide,4.497875
bonafide,5.8495625
bonafide,4.1385625
bonafide,9.603375
bonafide,2.5400625
bonafide,2.7070625
bonafide,5.2930625
bonafide,5.73925
bonafide,6.3250625
bonafide,6.656
bonafide,3.5531875
bonafide,4.157125
bonafide,7.555
bonafide,4.479875
bonafide,3.3876875
bonafide,5.2620625
bonafide,2.5010625
bonafide,4.1721875
bonafide,4.1045
bonafide,4.5195625
bonafide,3.7115
bonafide,1.932125
bonafide,4.92025
bonafide,4.753125
bonafide,3.6514375
bonafide,4.08975
bonafide,5.3758125
bonafide,4.20175
bonafide,5.2480625
bonafide,3.3313125
bonafide,4.5565625
bonafide,8.4739375
bonafide,6.8274375
bonafide,3.804
bonafide,6.3350625
bonafide,3.9318125
bonafide,6.8053125
bonafide,4.5230625
bonafide,5.730125
bonafide,3.1765625
bonafide,11.636625
bonafide,4.3716875
bonafide,5.024
bonafide,2.2415
bonafide,4.137375
bonafide,7.89375
bonafide,4.372125
bonafide,8.0645
bonafide,4.2408125
bonafide,6.187
bonafide,5.0246875
bonafide,5.6854375
bonafide,3.4105625
bonafide,5.32575
bonafide,3.195875
bonafide,8.83625
bonafide,9.8320625
bonafide,7.4613125
bonafide,5.8428125
bonafide,4.94975
bonafide,5.273625
bonafide,4.453125
bonafide,6.6849375
bonafide,5.539875
bonafide,12.78575
bonafide,6.7135625
bonafide,3.925875
bonafide,5.678375
bonafide,4.9706875
bonafide,3.9778125
bonafide,3.6574375
bonafide,11.9256875
bonafide,3.41825
bonafide,3.807875
bonafide,5.2383125
bonafide,5.272
bonafide,8.2068125
bonafide,4.179
bonafide,6.7090625
bonafide,4.64275
bonafide,2.628875
bonafide,3.808375
bonafide,3.4755
bonafide,3.035625
bonafide,7.6186875
bonafide,3.3473125
bonafide,4.6724375
bonafide,6.287
bonafide,2.893
bonafide,4.3346875
bonafide,5.843375
bonafide,8.424125
bonafide,4.75125
bonafide,2.7113125
bonafide,4.43575
bonafide,8.2405625
bonafide,7.98425
bonafide,5.6644375
bonafide,3.7578125
bonafide,5.5450625
bonafide,3.0526875
bonafide,8.565
bonafide,4.9284375
bonafide,3.231125
bonafide,4.953375
bonafide,3.872
bonafide,4.8106875
bonafide,3.947625
bonafide,2.8086875
bonafide,3.3604375
bonafide,6.8524375
bonafide,5.63525
bonafide,4.4125
bonafide,2.4770625
bonafide,7.893875
bonafide,4.8480625
bonafide,4.3996875
bonafide,5.6939375
bonafide,2.667375
bonafide,2.18725
